City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
514,Safford,US,2020-04-29 19:54:01,32.83,-109.71,93.2,10,1,11.41,Clear,0,0
515,Bosaso,SO,2020-04-29 19:54:01,11.28,49.18,87.94,67,79,3.76,Clouds,0,0
516,Aykhal,RU,2020-04-29 19:54:01,66.0,111.5,21.2,62,100,4.47,Clouds,0,0
517,Along,IN,2020-04-29 19:54:01,28.17,94.77,64.74,74,99,0.87,Rain,0,0
518,Enid,US,2020-04-29 19:53:05,36.4,-97.88,70.0,37,1,23.04,Clear,0,0
519,Saint-Augustin,CA,2020-04-29 19:54:02,51.23,-58.65,45.81,67,10,1.7,Clear,0,0
520,Yeniseysk,RU,2020-04-29 19:54:02,58.45,92.17,56.82,85,100,13.44,Rain,0,0
521,Langsa,ID,2020-04-29 19:54:02,4.47,97.97,75.29,94,100,2.62,Clouds,0,0
522,Leo,BF,2020-04-29 19:54:02,11.1,-2.1,93.78,28,47,6.93,Clouds,0,0
523,Zliv,CZ,2020-04-29 19:54:02,49.07,14.37,51.01,77,100,6.49,Clouds,0,0
524,Bielsk Podlaski,PL,2020-04-29 19:54:03,52.77,23.19,48.99,76,100,9.6,Clouds,0,0
525,Estrela,BR,2020-04-29 19:54:03,-28.06,-50.94,70.18,56,100,4.94,Rain,0,0
526,Izhma,RU,2020-04-29 19:54:04,65.01,53.91,33.1,93,98,5.73,Clouds,0,0
527,Cochrane,CA,2020-04-29 19:54:04,51.18,-114.47,64.0,27,75,14.99,Clouds,0,0
528,Kenai,US,2020-04-29 19:54:04,60.55,-151.26,46.99,52,1,3.36,Clear,0,0
529,Carutapera,BR,2020-04-29 19:54:04,-1.2,-46.02,81.41,81,100,8.03,Rain,0,0
530,Sri Aman,MY,2020-04-29 19:54:04,1.24,111.46,78.8,94,68,0.56,Clouds,0,0
531,Sarangani,PH,2020-04-29 19:54:05,5.4,125.46,81.86,78,100,11.86,Clouds,0,0
532,Atbasar,KZ,2020-04-29 19:54:05,51.8,68.33,48.45,71,100,13.6,Rain,0,0
533,Port Lincoln,AU,2020-04-29 19:54:05,-34.73,135.87,53.69,69,55,21.88,Rain,0,0
534,Pavlodar,KZ,2020-04-29 19:54:05,52.3,76.95,48.2,76,0,4.47,Clear,0,0
535,Poopo,BO,2020-04-29 19:54:05,-18.37,-66.97,66.2,42,40,4.7,Clouds,0,0
536,Hovd,MN,2020-04-29 19:54:06,48.01,91.64,64.27,24,100,9.22,Clouds,0,0
537,Hambantota,LK,2020-04-29 19:54:06,6.12,81.12,80.17,84,90,4.68,Clouds,0,0
538,Katsuura,JP,2020-04-29 19:54:06,35.13,140.3,57.2,82,20,9.17,Clouds,0,0
539,Chornukhy,UA,2020-04-29 19:54:06,50.27,32.94,53.8,68,16,13.29,Clouds,0,0
540,Sabang,ID,2020-04-29 19:54:06,5.89,95.32,82.9,74,100,3.13,Rain,0,0
541,Davila,PH,2020-04-29 19:54:07,18.47,120.58,79.5,75,79,5.79,Clouds,0,0
542,Nuevo Progreso,MX,2020-04-29 19:54:07,23.17,-97.95,96.01,49,0,4.0,Clear,0,0
543,Moerai,PF,2020-04-29 19:54:07,-22.43,-151.33,76.3,77,89,10.2,Clouds,0,0
544,Namie,JP,2020-04-29 19:54:07,37.48,141.0,46.0,90,0,1.01,Clear,0,0
545,Shache,CN,2020-04-29 19:54:07,38.42,77.24,67.5,14,15,1.72,Clouds,0,0
546,Kasongo-Lunda,CD,2020-04-29 19:54:07,-6.47,16.82,74.21,76,84,0.47,Rain,0,0
547,Kalamare,BW,2020-04-29 19:54:08,-22.93,26.57,58.33,57,0,3.09,Clear,0,0
548,Envira,BR,2020-04-29 19:54:08,-7.3,-70.22,82.38,81,100,2.35,Rain,0,0
549,Asyut,EG,2020-04-29 19:54:08,27.18,31.18,72.05,21,0,10.92,Clear,0,0
550,Alibag,IN,2020-04-29 19:54:08,18.64,72.88,86.0,79,75,5.82,Haze,0,0
551,Irece,BR,2020-04-29 19:49:41,-11.3,-41.86,76.6,53,73,11.14,Clouds,0,0
552,Tibati,CM,2020-04-29 19:54:09,6.47,12.63,73.13,65,39,4.16,Rain,0,0
553,Turukhansk,RU,2020-04-29 19:54:09,65.82,87.98,18.59,92,0,10.54,Clear,0,0
554,El Vigia,VE,2020-04-29 19:54:09,8.62,-71.65,86.38,61,100,2.44,Rain,0,0
555,Amparafaravola,MG,2020-04-29 19:54:09,-17.58,48.22,60.37,74,36,5.19,Clouds,0,0
556,Vani,GE,2020-04-29 19:54:09,42.08,42.52,62.6,48,0,26.4,Clear,0,0
